STOP_FRISK_ID,STOP_FRISK_DATE,Stop Frisk Time,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,RECORD_STATUS_CODE,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,SUPERVISING_ACTION_CORRESPONDING_ACTIVITY_LOG_ENTRY_REVIEWED,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,OTHER_PERSON_STOPPED_FLAG,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,SUMMONS_ISSUED_FLAG,SUMMONS_OFFENSE_DESCRIPTION,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,FRISKED_FLAG,SEARCHED_FLAG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_CODE,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_APARTMENT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_PREMISES_NAME,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME
5387,6/20/2018,2:00:00,2018,June,Wednesday,Based on Radio Run,APP,POM,76,SGT,76,Y,O,P,PSB,1,ASSAULT,2,Y,,N,Y,CPW,N,,Y,,,,Y,Y,Y,,Y,Y,Y,,,,,,,Y,,Y,,,,Y,,,,,Y,,,Y,,,,DE,EVASIVE,17,MALE,WHITE,5.1,150,THN,BRO,BRO,,76,A,,SACKETT STREET && HICKS STREET,,SACKETT STREET,983882,188725,,PBBS,BROOKLYN
5388,6/20/2018,15:15:00,2018,June,Wednesday,Based on Radio Run,APP,POM,875,SGT,875,Y,O,P,PSB,0,OTHER,5,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,Y,,,,,,,,,,,,,,,Y,,,,,,,,DE,CALM,22,MALE,BLACK,6.5,108,THN,BRO,BLK,,81,C,,FULTON STREET && TROY AVENUE,,FULTON STREET,1002314,186877,,PBBN,BROOKLYN
5389,6/20/2018,20:45:00,2018,June,Wednesday,Based on Radio Run,APP,POM,90,SGT,90,Y,,P,PSB,0,PETIT LARCENY,11,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,"NERVOUS, SWEATING FROM RUNNING.",14,FEMALE,WHITE HISPANIC,4.11,120,MED,BRO,BRO,NONE,90,A,,BEDFORD AVENUE && GRAND STREET,,BEDFORD AVENUE,994982,199591,,PBBN,BROOKLYN
5390,6/20/2018,19:25:00,2018,June,Wednesday,Based on Self Initiated,APP,POM,600,SGT,600,Y,,P,PSB,2,OTHER,5,Y,,N,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,,N,,S,V,Y,Y,Y,,,,N,,,,,,,Y,,,,,,,,,,Y,,,Y,,,,,DE,VERY NERVOUS,26,MALE,WHITE,5.1,175,THN,HAZ,BRO,,113,A,,150 STREET && 130 AVENUE,,150 STREET,1042830,183382,,PBQS,QUEENS
5391,6/20/2018,3:38:00,2018,June,Wednesday,Based on C/W on Scene,APP,POM,114,SGT,114,Y,I,P,PSB,1,BURGLARY,1,Y,,N,Y,BURGLARY,N,,N,,S,V,Y,Y,Y,,,,N,,,,,,,Y,,,,,,,,,,Y,Y,,,,Y,,,DE,CALM,30,MALE,WHITE,5.9,170,THN,BRO,BRO,"WHITE T-SHIRT, CAMOUFLAGE SHORTS, BLACK SNEAKERS",114,C,5 FL,30-44 34 STREET,,34 STREET,1006466,217920,,PBQN,QUEENS
5392,6/20/2018,16:55:00,2018,June,Wednesday,Based on Radio Run,APP,POM,446,SGT,446,Y,I,P,PSB,1,ASSAULT,15,Y,,N,Y,ASSAULT,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,Y,,,,,,,,DE,CALM,24,MALE,BLACK,5.1,170,THN,BRO,BLK,BEARD,120,C,,1200 VICTORY BOULEVARD,,VICTORY BOULEVARD,955471,163843,,PBSI,STATEN ISLAND
5393,6/21/2018,22:00:00,2018,June,Thursday,Based on C/W on Scene,APP,POM,1,SGT,1,Y,O,P,PSB,5,ROBBERY,5,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,DE,CALM,28,MALE,BLACK,6.2,160,THN,BRO,BLK,,1,C,,300 VESEY STREET,,VESEY STREET,982381,201750,,PBMS,MANHATTAN
5394,6/21/2018,22:00:00,2018,June,Thursday,Based on C/W on Scene,APP,POM,1,SGT,1,Y,O,,,5,ROBBERY,5,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,,,,DE,ANNOYED,50,MALE,BLACK,5.7,160,MED,BRO,BRO,,1,C,,300 VESEY STREET,,VESEY STREET,982381,201750,,PBMS,MANHATTAN
5395,6/21/2018,18:03:00,2018,June,Thursday,Based on Self Initiated,APP,POM,6,SGT,6,Y,I,P,PSB,1,GRAND LARCENY,22,Y,,N,Y,GRAND LARCENY,N,,Y,,,,N,Y,N,,,,N,,,,,,,Y,,,,,,,,Y,,,,,,,Y,,,DE,CALM,42,MALE,WHITE,5.6,180,MED,HAZ,GRY,"LEFT ARM ""ITALY""",6,A,,WASHINGTON SQUARE NORTH && WASHINGTON SQUARE WEST,,WASHINGTON SQUARE NORTH,984635,206042,,PBMS,MANHATTAN
5396,6/21/2018,3:44:00,2018,June,Thursday,Based on Radio Run,APP,POM,7,SGT,7,Y,O,P,PSB,1,ASSAULT,3,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,N/A,N/A,24,MALE,WHITE HISPANIC,5.1,150,THN,BRO,BLK,"WHITE SHIRT, LONG HAIR IN PONY TAIL",7,C,,180 ALLEN STREET,,ALLEN STREET,987314,202274,,PBMS,MANHATTAN
5397,6/21/2018,21:00:00,2018,June,Thursday,Based on Self Initiated,APP,POM,181,SGT,181,Y,,,,1,ROBBERY,1,Y,,N,Y,CPSP,N,,N,,S,V,Y,Y,N,,,,N,,,Y,,,,,,,,,,Y,,,,,,,,,,Y,,DE,NERVOUS,33,MALE,WHITE HISPANIC,5.7,160,THN,BRO,BLD,,7,C,,STANTON STREET && RIDGE STREET,,STANTON STREET,989017,201491,,PBMS,MANHATTAN
5398,6/21/2018,19:45:00,2018,June,Thursday,Based on Radio Run,APP,POM,19,LT,19,Y,O,,,1943,GRAND LARCENY,2,Y,,N,Y,GRAND LARCENY,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,Y,,,,,,,,N/A,N/A,22,MALE,BLACK,5.1,200,HEA,ZZZ,BLK,,19,G,,EAST 69 STREET && 2 AVENUE,,EAST 69 STREET,995392,218670,,PBMN,MANHATTAN
5399,6/21/2018,0:42:00,2018,June,Thursday,Based on Radio Run,APP,POM,24,SGT,24,Y,O,P,PSB,5,PETIT LARCENY,58,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,NORMAL,48,MALE,WHITE HISPANIC,5.1,240,HEA,BRO,BLK,N/A,24,B,,WEST 90 STREET && AMSTERDAM AVENUE,,WEST 90 STREET,991686,227185,,PBMN,MANHATTAN
5400,6/21/2018,0:42:00,2018,June,Thursday,Based on Radio Run,APP,POM,24,SGT,24,Y,O,P,PSB,5,CPSP,58,Y,,Y,Y,CPSP,N,,Y,,,,N,Y,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,Y,,,DE,NORMAL,44,MALE,WHITE HISPANIC,5.9,140,THN,BLK,BLK,,24,B,,WEST 90 STREET && AMSTERDAM AVENUE,,WEST 90 STREET,991686,227185,,PBMN,MANHATTAN
5401,6/21/2018,17:16:00,2018,June,Thursday,Based on Radio Run,APP,POM,33,SGT,33,Y,O,P,PSB,1,CPW,6,Y,,N,N,,N,,N,,S,,Y,N,N,,,,N,,,,,,,Y,,Y,,,Y,Y,,,,,Y,,,,,,,DE,CALM,25,MALE,BLACK HISPANIC,5.5,155,MED,ZZZ,BLK,"BASEBALL CAP, GREY T-SHIRT, SHORTS AND PURPLE SOCKS",33,A,,SAINT NICHOLAS AVENUE && WEST 163 STREET,,SAINT NICHOLAS AVENUE,1000824,244205,,PBMN,MANHATTAN
5402,6/21/2018,18:00:00,2018,June,Thursday,Based on Radio Run,APP,POM,865,SGT,865,Y,S,T,Transit,1,CPW,5,N,SUSPECTED FIREARM,N,Y,CPW,N,,Y,,,,Y,Y,N,Y,,Y,Y,,,,,,,Y,,Y,,,,Y,,,,,,,,,,Y,,DE,CALM,42,MALE,WHITE HISPANIC,5.4,150,THN,BLK,BRO,"RED SHIRT, RED BOOK BAG, BLUE JEANS",40,D,,EAST 152 STREET && WESTCHESTER AVENUE,,EAST 152 STREET,1005028,234516,,PBBX,BRONX
5403,6/21/2018,20:15:00,2018,June,Thursday,Based on Self Initiated,APP,POM,41,SGT,41,Y,O,,,1,CPW,5,Y,,N,Y,CPW,N,,Y,,,,Y,Y,Y,,Y,,Y,,,Y,,,,Y,,,Y,,Y,,,,,,Y,,,Y,,,Y,DE,COMBATIVE,25,MALE,WHITE HISPANIC,5.6,180,U,BRO,BLK,TATTOOS ON NECK,41,C,,LONGWOOD AVENUE && FOX STREET,,LONGWOOD AVENUE,1012748,236877,,PBBX,BRONX
5404,6/21/2018,18:00:00,2018,June,Thursday,Based on Self Initiated,APP,POM,52,SGT,52,Y,,,,1,CRIMINAL POSSESSION OF MARIHUANA,2,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,,,,,,N/A,N/A,22,MALE,WHITE HISPANIC,5.7,200,MED,BRO,BRO,,52,A,,AQUEDUCT AVENUE && WEST KINGSBRIDGE ROAD,,AQUEDUCT AVENUE,1011918,255536,,PBBX,BRONX
5405,6/21/2018,1:00:00,2018,June,Thursday,Based on Radio Run,APP,POM,60,SGT,60,Y,O,P,PSB,3,ASSAULT,5,Y,,N,Y,ROBBERY,N,,Y,,,,Y,Y,N,,,,N,,,,,Y,,Y,,,,,,Y,,,,Y,Y,,,,,Y,,DE,NORMAL,29,MALE,WHITE HISPANIC,5.5,150,MED,BLK,BLK,N/A,60,A,,606 BRIGHTON BEACH AVENUE,,BRIGHTON BEACH AVENUE,995009,149728,,PBBS,BROOKLYN
5406,6/21/2018,17:25:00,2018,June,Thursday,Based on Radio Run,APP,POM,63,SGT,63,Y,O,P,PSB,1,CPW,5,Y,,N,N,,N,,N,,S,V,Y,Y,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,Y,,DE,IRATE,20,MALE,BLACK,5.8,150,MED,BRO,BRO,,63,C,,1715 UTICA AVENUE,,UTICA AVENUE,1004216,168867,,PBBS,BROOKLYN
5407,6/21/2018,22:09:00,2018,June,Thursday,Based on Self Initiated,APP,POM,67,SGT,67,Y,O,P,PSB,1,CPW,1,N,PERSON RAN AWAY INSIDE OF HOUSE HOLDING WAISTBAND,N,N,,N,,N,,S,V,N,N,N,,,,N,,,,,,,Y,,,,,Y,,,,,,,,,,,,,DE,N/A,16,MALE,BLACK,5.5,140,THN,BRO,BLK,,67,E,,451 EAST 52 STREET,,EAST 52 STREET,1004179,175929,,PBBS,BROOKLYN
5408,6/21/2018,15:55:00,2018,June,Thursday,Based on Radio Run,APP,POM,69,LT,69,Y,I,P,PSB,2,OTHER,20,Y,,N,N,,Y,DISORDERLY CONDUCT,Y,,,,Y,Y,Y,,,,N,,,Y,,,Y,Y,,,,,,Y,,,,,Y,,,,Y,,,DE,ANGRY,37,MALE,BLACK,5.11,150,THN,BRO,BRO,,69,C,,8003 FLATLANDS AVENUE,,FLATLANDS AVENUE,1008353,170853,,PBBS,BROOKLYN
5409,6/21/2018,2:27:00,2018,June,Thursday,Based on Radio Run,APP,POM,72,SGT,72,Y,O,,,0,PETIT LARCENY,30,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,"NERVOUS, AGITATED, AND APPREHENSIVE",21,MALE,WHITE HISPANIC,5.11,180,MED,BRO,BRO,GREY SHIRT AND HAS A CHAIN,72,C,,505 51 STREET,,51 STREET,981336,174018,,PBBS,BROOKLYN
5410,6/21/2018,0:07:00,2018,June,Thursday,Based on Self Initiated,APP,POM,801,SGT,801,Y,I,H,Housing,0,CRIMINAL POSSESSION OF MARIHUANA,20,Y,,N,N,,N,,N,,S,,Y,Y,N,,,,N,,,Y,,,,,,,,,,,,,,Y,,,,Y,,,,DE,UNCOOPERATIVE,24,MALE,BLACK,5.5,150,THN,BRO,BLK,,76,B,,423 BALTIC STREET,,BALTIC STREET,987507,188279,,PBBS,BROOKLYN
5411,6/21/2018,6:10:00,2018,June,Thursday,Based on C/W on Scene,APP,POM,77,SGT,77,Y,I,H,Housing,1,CPW,3,Y,,N,N,,N,,Y,,,,Y,Y,N,,,,N,,,,,,,Y,,Y,,,Y,Y,,,,,Y,,Y,Y,,,,DE,CALM,19,MALE,BLACK,5.5,140,THN,BRO,BLK,"BURGUNDY HOODY, BLACK JEANS, BRACES",77,D,1B,653 KINGSBOROUGH 6 WALK,,KINGSBOROUGH 6 WALK,1005702,185121,,PBBN,BROOKLYN
5412,6/21/2018,1:15:00,2018,June,Thursday,Based on Radio Run,APP,POM,90,SGT,90,Y,,,,1,CPW,25,Y,,Y,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CONFUSED,21,MALE,BLACK,5.6,180,THN,BLK,BLK,,90,C,,SCHOLES STREET && GRAHAM AVENUE,,SCHOLES STREET,999931,197510,,PBBN,BROOKLYN
5413,6/21/2018,1:15:00,2018,June,Thursday,Based on Radio Run,APP,POM,90,SGT,90,Y,,,,1,CPW,30,Y,,Y,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CONFUSED,20,MALE,BLACK,6.2,150,THN,BRO,BLK,BLACK SHIRT,90,C,,SCHOLES STREET && GRAHAM AVENUE,,SCHOLES STREET,999931,197510,,PBBN,BROOKLYN
5414,6/21/2018,1:15:00,2018,June,Thursday,Based on Radio Run,APP,POM,90,SGT,90,Y,,,,1,CPW,30,Y,,Y,N,,Y,MARIJUANA POSSESSION,Y,,,,Y,N,Y,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,CONFUSED,20,MALE,BLACK,5.1,160,THN,BRO,BLK,BLACK SHIRT,90,C,,SCHOLES STREET && GRAHAM AVENUE,,SCHOLES STREET,999931,197510,,PBBN,BROOKLYN
5415,6/21/2018,23:05:00,2018,June,Thursday,Based on Radio Run,APP,POM,100,SGT,100,Y,,P,PSB,1,CPW,2,Y,,N,Y,ASSAULT,N,,N,,S,V,Y,Y,Y,,,,N,,,,,,,Y,,,,,,Y,,,,Y,,,,,Y,,,DE,SURPRISED,25,MALE,BLACK,6,153,THN,BRO,BLK,UNK,100,A,,333 BEACH 69 STREET,,BEACH 69 STREET,1040348,154860,,PBQS,QUEENS
5416,6/21/2018,2:04:00,2018,June,Thursday,Based on Radio Run,APP,POM,103,LT,103,Y,O,,,2,ASSAULT,5,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,WORRIED,30,MALE,BLACK,5.8,175,MED,BRO,BLK,,103,A,,ARCHER AVENUE && 153 STREET,,ARCHER AVENUE,1039179,195085,,PBQS,QUEENS
5417,6/21/2018,9:32:00,2018,June,Thursday,Based on Radio Run,APP,POF,108,SGT,108,Y,O,P,PSB,1,PETIT LARCENY,7,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,,,,,Y,,,,,,,,DE,CALM,68,MALE,BLACK,6,170,MED,BRO,BLK,"BLACK JACKET, RED SHIRT",108,G,,QUEENS BOULEVARD && 45 STREET,,QUEENS BOULEVARD,1006521,210078,,PBQN,QUEENS
5418,6/21/2018,20:35:00,2018,June,Thursday,Based on Self Initiated,APP,DT3,596,SGT,596,Y,O,P,PSB,1,CRIMINAL SALE OF CONTROLLED SUBSTANCE,15,Y,,Y,Y,CRIMINAL SALE OF CONTROLLED SUBSTANCE,N,,N,,S,V,Y,Y,Y,,,,N,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,,N/A,N/A,28,MALE,BLACK,5.1,180,MED,BRO,BLK,,114,D,,11-07 WELLING COURT,,WELLING COURT,1002737,220510,,PBQN,QUEENS
5419,6/21/2018,20:50:00,2018,June,Thursday,Based on Self Initiated,APP,DT3,596,SGT,596,Y,O,P,PSB,1,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,15,Y,,Y,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,,N,,S,V,Y,Y,N,,,,N,,,Y,,,,,,,,,,,Y,,,,,,,,Y,,,N/A,N/A,29,MALE,WHITE HISPANIC,6,180,THN,BRO,BLK,,114,D,,11-07 WELLING COURT,,WELLING COURT,1002737,220510,,PBQN,QUEENS
5420,6/22/2018,12:00:00,2018,June,Friday,Based on C/W on Scene,APP,POM,23,SGT,23,Y,O,,,1,PETIT LARCENY,4,Y,,Y,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,COMPLIANT,38,FEMALE,WHITE HISPANIC,5.6,110,THN,BRO,BLK,,23,B,,1719 LEXINGTON AVENUE,,LEXINGTON AVENUE,999321,228264,,PBMN,MANHATTAN
5421,6/22/2018,14:48:00,2018,June,Friday,Based on Radio Run,APP,POM,23,SGT,23,Y,O,P,PSB,1,CPW,10,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM,16,MALE,WHITE HISPANIC,5.6,120,MED,BRO,BLK,,23,B,,1604 LEXINGTON AVENUE,,LEXINGTON AVENUE,998550,226885,,PBMN,MANHATTAN
5422,6/22/2018,11:10:00,2018,June,Friday,Based on Radio Run,APP,POM,23,SGT,23,Y,O,P,PSB,1,CPW,10,Y,,Y,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM,15,MALE,WHITE HISPANIC,5.6,120,MED,BRO,BLK,BRADS,23,B,,1604 LEXINGTON AVENUE,,LEXINGTON AVENUE,998550,226885,,PBMN,MANHATTAN
5423,6/22/2018,10:00:00,2018,June,Friday,Based on Radio Run,APP,POM,25,SGT,25,Y,O,P,PSB,1,PETIT LARCENY,5,Y,,N,N,,N,,Y,,,,Y,Y,N,,,,N,,,Y,,,,,,,,,,Y,,,,,,,,,,Y,,DE,AGAITATED,45,MALE,BLACK,5.6,160,THN,BRO,BLK,BEARD,25,A,,302 PLEASANT AVENUE,,PLEASANT AVENUE,1002781,228980,,PBMN,MANHATTAN
5424,6/22/2018,11:50:00,2018,June,Friday,Based on C/W on Scene,APP,POM,26,SGT,26,Y,I,,,0,CPW,5,Y,,Y,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM,17,MALE,BLACK HISPANIC,5.7,140,THN,BRO,BLK,RIGHT FORARM TATTOO,26,C,2,565 WEST 125 STREET,,WEST 125 STREET,995897,236308,,PBMN,MANHATTAN
5425,6/22/2018,0:00:00,2018,June,Friday,Based on Radio Run,APP,POM,30,SGT,30,Y,I,P,PSB,1,MENACING,10,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,,,,,,,,DE,COOPERATIVE,16,FEMALE,BLACK,5.1,170,HEA,BRO,BLK,N/A,30,A,,HAMILTON PLACE && WEST 140 STREET,,HAMILTON PLACE,997729,238995,,PBMN,MANHATTAN
5426,6/22/2018,2:40:00,2018,June,Friday,Based on Radio Run,APP,POM,33,LT,33,Y,O,P,PSB,2,MENACING,4,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,DE,CALM,24,MALE,BLACK,5.1,170,THN,BRO,BLK,,33,A,,AMSTERDAM AVENUE && WEST 156 STREET,,AMSTERDAM AVENUE,1000162,242490,,PBMN,MANHATTAN
5427,6/22/2018,2:44:00,2018,June,Friday,Based on Radio Run,APP,POM,33,LT,33,Y,O,P,PSB,1,CPW,2,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,DE,CALM,24,MALE,BLACK,6.1,220,MED,BRO,BRO,"RED SHIRT, RED SHOES",33,A,,AMSTERDAM AVENUE && WEST 157 STREET,,AMSTERDAM AVENUE,1000291,242718,,PBMN,MANHATTAN
5428,6/22/2018,0:17:00,2018,June,Friday,Based on Radio Run,APP,POM,42,SGT,42,Y,O,P,PSB,1,CPW,5,Y,,N,N,,N,,N,,S,,Y,N,N,,,,N,,,,,Y,,Y,,Y,,,,Y,,,,Y,Y,,,,,,,DE,"IRATE, NERVOUS, EXHAUSTED, MORE CONCERNED ABOUT FIGHT HE WAS JUST IN",35,MALE,BLACK,5.9,180,U,BRO,BLK,,42,B,,1348 PROSPECT AVENUE,,PROSPECT AVENUE,1012658,241658,,PBBX,BRONX
5429,6/22/2018,19:46:00,2018,June,Friday,Based on Radio Run,APP,POM,138,SGT,138,Y,,P,PSB,1,ASSAULT,15,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,,,,,,,,N/A,N/A,47,MALE,BLACK,5.8,165,THN,BRO,BLK,,44,C,,EAST 161 STREET && MORRIS AVENUE,,EAST 161 STREET,1006817,240067,,PBBX,BRONX
5430,6/22/2018,0:30:00,2018,June,Friday,Based on Self Initiated,APP,POM,425,LT,425,Y,O,,,3,CPW,5,Y,,N,N,,N,,N,,S,V,Y,N,N,,Y,,Y,,,,,,,Y,,,,,Y,,,,,,,,,,,,,DE,CALM,16,MALE,BLACK,5.7,145,THN,BRO,BLK,,46,C,,MORRIS AVENUE && EAST 183 STREET,,MORRIS AVENUE,1011383,251919,,PBBX,BRONX
5431,6/22/2018,8:26:00,2018,June,Friday,Based on C/W on Scene,APP,POM,49,SGT,49,Y,O,P,PSB,1,MURDER,10,Y,,N,N,,N,,Y,,,,Y,Y,N,,Y,,Y,,,Y,,,,,,Y,,,,Y,,,,,,,Y,Y,,,,DE,NERVOUS,30,MALE,WHITE HISPANIC,5.6,145,MED,BRO,BLK,N/A,49,A,,1810 WHITE PLAINS ROAD,,WHITE PLAINS ROAD,1021244,247427,,PBBX,BRONX
5432,6/22/2018,14:34:00,2018,June,Friday,Based on Radio Run,APP,POM,49,LT,49,Y,,,,1,CPW,3,Y,,N,N,,N,,Y,,,,N,N,N,,,,N,,,,,,,Y,,,,,Y,,,,,,,,,,,,,DE,NORMAL,,MALE,BLACK HISPANIC,,200,MED,BRO,BLK,UNK,49,A,,1529 WILLIAMSBRIDGE ROAD,,WILLIAMSBRIDGE ROAD,1026611,247201,,PBBX,BRONX
5433,6/22/2018,1:10:00,2018,June,Friday,Based on Radio Run,APP,POM,61,SGT,61,Y,,,,1,PETIT LARCENY,3,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,Y,,,,Y,,,,,Y,,,,,,,DE,"VERBALLY ABUSIVE, AGGRESSIVE AND VERY CONFRONTATIONAL",,MALE,BLACK,6,160,THN,ZZZ,BLK,UNK,61,A,,KINGS HIGHWAY && EAST 15 STREET,,KINGS HIGHWAY,995834,161062,,PBBS,BROOKLYN
5434,6/22/2018,3:30:00,2018,June,Friday,Based on Radio Run,APP,POM,66,SGT,66,Y,,P,PSB,1,PETIT LARCENY,9,Y,,N,N,,N,,Y,,,,Y,N,N,,,,N,,,,,,,Y,,,,,,,,,,,Y,,,,,,,N/A,N/A,28,MALE,WHITE,5.8,200,MED,BLU,BLK,,66,A,,OCEAN PARKWAY && AVENUE L,,OCEAN PARKWAY,992699,164941,,PBBS,BROOKLYN
5435,6/22/2018,0:36:00,2018,June,Friday,Based on Radio Run,APP,POM,67,SGT,67,Y,O,P,PSB,1,OTHER,2,Y,,Y,Y,CPW,N,,N,,S,,Y,Y,N,Y,,,Y,,,Y,,,,,,,,,Y,,,,,,,,,Y,,,Y,DE,NORMAL,21,MALE,BLACK,5.5,175,MED,BRO,BLK,"LIGHT SKIN MALE, LIGHT SKIN FEMALE",67,B,,370 EAST 31 STREET,,EAST 31 STREET,998781,173109,,PBBS,BROOKLYN
5436,6/22/2018,0:38:00,2018,June,Friday,Based on Radio Run,APP,POM,67,SGT,67,Y,,P,PSB,1,CPW,2,Y,,Y,Y,CPW,N,,N,,S,,Y,Y,N,Y,,,Y,,,Y,,,,,,,,,Y,,,,,,,Y,,,Y,,,DE,NORMAL,27,FEMALE,BLACK,5.6,175,MED,BRO,BLK,NON APPLICABLE,67,B,,370 EAST 31 STREET,,EAST 31 STREET,998781,173109,,PBBS,BROOKLYN
